364	3485
365	1326
366	1332
367	3203
368	242
368	3375
369	3375
370	3832
371	2451
372	2985
372	3885
372	3285
373	187
374	1322
375	3084
376	140
376	3108
377	3120
378	2018
379	3363
380	3821
381	1149
382	1149
383	2922
384	2922
385	140
386	140
387	3575
388	140
389	3575
390	3575
391	3575
392	140
393	140
394	140
395	140
396	112
397	3285
397	1997
398	251
398	3138
399	4024
400	3509
401	3509
402	564
403	3108
404	109
405	854
406	1322
406	274
407	1491
408	1797
409	2601
410	3253
411	3825
412	2547
412	3874
413	1181
413	2209
414	1181
415	1181
416	628
417	3253
418	2893
419	274
420	1181
420	262
421	3369
422	3874
423	1460
424	2183
425	2183
426	187
427	3993
428	574
429	3443
430	574
431	3001
432	1387
433	1387
433	1000
434	1387
435	1243
436	1068
437	1068
438	1068
439	3340
439	2428
440	3340
441	3084
441	3009
442	2938
442	2856
443	603
444	710
445	3286
446	407
447	407
448	1322
448	242
449	242
450	3382
450	3120
451	940
452	3321
453	3446
453	1563
454	412
455	2014
456	393
457	3368
458	54
459	981
460	782
461	782
462	782
463	1870
464	1870
465	2757
466	3382
466	1301
467	3541
468	2405
469	2405
470	2405
470	749
471	940
472	2099
472	90
473	2099
473	90
474	3704
475	2373
475	1599
476	3406
476	871
477	298
478	1574
479	2719
479	3847
480	2719
480	3847
481	2758
482	708
483	3464
484	603
485	3378
486	3791
487	3286
488	794
488	549
489	1859
490	3253
490	394
491	1789
492	1238
492	4028
493	1238
493	3107
494	3186
495	3845
495	2667
496	3855
497	1124
498	1124
499	2727
500	1155
501	2286
502	2286
503	1998
504	1742
505	739
506	1923
507	1923
508	1517
508	3534
509	1517
510	242
511	2563
512	4041
513	113
514	2799
515	1198
516	2147
517	2323
518	83
518	3545
519	3023
520	3023
521	2018
522	3991
522	481
522	2864
523	966
524	1384
525	523
526	133
527	133
528	3209
529	1817
530	1817
531	2684
532	1355
533	3895
534	1677
535	735
536	735
537	735
537	1602
538	727
539	3900
540	27
541	1120
541	3120
542	1120
542	3120
543	3213
544	1066
545	1246
546	1779
547	3286
548	3368
549	2864
550	2422
550	1045
551	3504
551	229
552	1066
553	701
554	470
554	403
555	3336
556	1596
557	3865
558	1216
559	3903
560	1591
561	1591
562	2286
563	2625
564	810
565	2894
565	1480
566	2894
566	1480
567	616
568	1981
569	1811
569	461
570	1216
570	1146
571	1216
571	1146
572	1216
572	1146
573	2806
574	2806
575	2806
576	2498
576	2741
577	998
578	3051
579	1409
580	3847
581	3847
582	3847
583	679
584	679
585	679
586	679
587	3406
588	3503
589	1202
590	556
591	2922
592	3205
593	2119
594	54
595	235
596	235
597	235
598	581
599	2430
600	2430
601	3885
602	1436
603	2563
604	2563
605	3528
606	2864
607	1149
608	2569
609	1335
610	2204
611	3261
612	2113
613	3058
614	1938
615	1938
616	670
617	670
618	3478
619	307
620	307
621	2307
621	1554
622	1106
622	214
623	3779
624	2255
625	2255
626	3214
627	289
627	792
628	289
628	792
629	1630
630	2922
631	2922
632	220
633	220
634	1100
635	1100
636	2320
637	815
638	2668
639	3985
639	814
640	1100
641	2607
642	3253
643	1216
644	3253
645	763
646	763
647	3524
648	3044
649	2216
650	3638
651	282
652	1529
653	3432
654	763
655	1999
656	2017
657	3979
658	3203
659	671
660	671
661	435
662	671
663	2183
664	3413
665	3286
666	3286
667	3286
668	3286
669	2439
670	3286
671	3286
672	373
673	373
674	2225
675	373
676	915
677	2805
678	3933
679	1820
680	1820
681	1238
682	1238
683	498
684	3205
685	2509
686	3180
686	3205
687	2509
688	3205
689	3847
690	3534
691	3534
692	2762
692	2945
693	3895
694	3534
695	348
696	1811
696	3019
697	861
698	2468
699	1057
700	2323
701	1066
702	1066
703	1185
704	1615
705	801
706	801
707	3253
707	394
708	2299
709	2299
710	1086
711	2131
712	2834
713	2834
714	735
714	1602
715	2834
716	2302
716	2834
716	2888
717	1492
718	2035
719	3895
720	2353
721	2836
722	1373
723	449
724	3510
725	3510
726	864
726	1865
727	2834
728	1805
728	834
729	843
730	843
731	632
732	3381
732	2911
733	3457
734	3903
735	2064
735	1142
736	3429
737	859
737	3429
738	3794
739	1581
740	2891
740	1589
741	3895
742	415
743	415
744	3949
745	167
746	3376
747	1143
748	3039
749	3039
750	1630
751	70
752	783
753	318
754	1581
755	1581
756	1581
757	1581
758	253
758	2956
759	108
760	1197
761	108
762	108
763	2323
763	108
764	151
765	1066
765	1252
765	481
765	2479
765	3281
766	2459
767	2922
768	1561
769	52
770	52
771	2318
771	3157
772	1930
773	2323
773	2459
774	3034
775	981
776	650
777	3757
778	1252
778	318
779	1244
780	3874
780	344
780	1530
781	4017
782	4017
783	3412
784	3412
785	1971
786	2353
786	3412
787	2117
788	3412
789	415
790	551
791	566
792	566
793	3382
794	2586
795	1647
796	1918
796	2922
796	3107
797	727
798	3989
799	1618
800	1086
801	3355
802	3895
803	10
804	469
805	470
805	466
806	3644
806	470
806	466
807	1216
808	3191
809	327
810	2695
811	467
812	3963
813	426
813	3644
813	1627
814	3228
815	2131
815	469
816	2340
817	2340
818	3281
818	1512
819	794
819	744
820	1335
821	3811
821	1335
822	2898
823	2547
824	2843
825	3847
826	2092
827	3644
828	950
829	3180
830	3180
831	3180
832	3180
833	1279
834	1279
834	1342
835	1391
836	2393
837	834
838	3911
839	3911
840	2134
841	2134
842	3225
842	613
843	1100
844	472
844	2250
845	3912
846	1424
847	3723
847	127
848	1763
849	2147
850	3697
851	632
852	27
853	3253
854	3627
854	1181
855	3627
855	1181
856	1581
857	2617
858	3120
858	4046
858	883
859	2822
860	3812
861	1581
861	3812
862	1322
863	1493
864	1809
865	1129
866	3796
867	2069
868	3503
869	3817
870	3472
871	4039
872	151
873	1831
874	3741
875	2318
876	651
876	1554
877	950
878	2879
879	2498
879	2741
880	2815
881	2815
882	1605
883	827
884	2422
885	2422
886	1246
887	2018
888	2480
889	2716
890	92
891	2480
892	2480
893	1064
894	3895
894	1064
895	2014
896	864
897	2563
898	3917
899	287
900	2654
900	3676
901	3676
901	225
902	1047
903	2834
903	2888
904	2186
904	1617
905	3066
906	1910
907	3001
908	1419
909	1144
910	1144
911	1144
911	2539
912	2384
913	3924
914	3847
915	2879
916	3847
917	3108
918	1692
919	1661
920	966
921	3120
921	883
922	2922
923	2922
924	1918
924	2922
925	4052
926	2040
927	3488
928	1581
929	27
930	2607
931	2607
932	484
933	2249
934	3418
934	1996
935	897
936	897
937	864
938	3951
939	1566
940	1566
941	1566
942	1566
943	3816
944	3911
945	2651
946	803
947	3253
947	3816
948	1167
949	3759
950	1167
951	146
951	1167
952	1167
953	571
954	3567
955	3567
956	3567
957	135
958	3638
959	498
960	1216
961	463
962	346
963	354
964	2048
965	3874
965	3523
966	376
967	4010
968	308
969	2849
970	3823
971	3253
972	3253
973	763
974	3253
975	3253
975	3381
976	43
977	1211
978	2131
979	3761
980	2040
981	886
982	2040
983	2040
984	2792
985	2040
986	2384
987	2561
988	2561
989	2834
990	26
991	26
992	2384
992	1925
993	2384
994	3203
994	2010
995	3203
996	3108
997	151
997	1441
998	151
998	1441
999	2013
1000	2727
1001	2727
1002	25
1003	25
1004	3676
1005	793
1006	1373
1006	2517
1007	1432
1008	1416
1009	2691
1010	2591
1011	3947
1012	294
1013	1391
1014	3459
1015	2563
1016	3204
1016	2864
1017	3506
1017	3735
1017	1271
1018	2380
1018	3735
1019	3735
1019	944
1020	2760
1021	651
1022	651
1023	651
1024	2727
1024	2647
1025	981
1026	1216
1027	3196
1028	2612
1029	2640
1030	2640
1031	3320
1032	2081
1032	967
1033	2783
1034	1602
1035	1602
1036	2914
1037	425
1038	425
1039	2337
1040	2337
1041	484
1042	1402
1043	1859
1043	1402
1044	3979
1045	1535
1046	1216
1047	2113
1047	2243
1048	2018
1049	2250
1050	2934
1051	274
1051	654
1052	274
1052	1597
1053	1866
1054	1596
1055	1562
1056	1562
1057	613
1057	1562
1058	2015
1059	481
1060	1436
1061	1596
1062	1596
1063	2695
1064	1672
1064	1647
1065	3874
1066	3874
1067	1167
1068	2558
1069	1216
1069	1536
1070	1216
1070	1536
1071	403
1072	172
1072	1355
1073	3482
1074	3895
1075	472
1076	106
1077	4055
1078	3203
1079	1252
1079	3052
1080	749
1081	749
1082	749
1083	3506
1084	3506
1085	2125
1086	3506
1086	3735
1086	1271
1087	3482
1088	743
1089	2013
1090	186
1091	1960
1092	2425
1093	2425
1094	2425
1095	1969
1096	612
1097	1762
1098	1762
1099	1159
1100	2250
1101	148
1101	597
1102	1038
1103	1038
1104	612
1104	2018
1104	1554
1105	1246
1106	1048
1107	987
1108	864
1109	1396
1110	3054
1111	1252
1111	2164
1112	3340
1113	2695
1113	2564
1113	3708
1114	3911
1115	2564
1115	2831
1116	2479
1116	2564
1117	2264
1118	298
1119	298
1120	298
1121	298
1122	298
1123	2013
1123	205
1124	298
1125	298
1125	2019
1126	1465
1127	298
1128	2568
1129	280
1130	844
1130	1719
1130	1844
1131	287
1131	1480
1132	1216
1133	3406
1134	1216
1135	424
1136	327
1137	1322
1137	327
1138	782
1139	782
1140	105
1141	167
1142	2727
1143	97
1144	97
1145	97
1146	3192
1147	671
1147	1969
1147	3192
1148	172
1149	172
1150	172
1150	1355
1151	92
1152	1468
1153	242
1154	349
1155	1887
1156	1615
1157	3847
1158	680
1159	1342
1159	3724
1160	3142
1161	2348
1161	981
1162	1950
1163	3838
1164	1950
1165	1154
1166	3142
1167	673
1168	1887
1169	1887
1170	1887
1171	647
1172	470
1173	220
1174	470
1174	403
1175	3895
1175	1935
1176	3084
1177	3895
1177	1935
1178	2425
1178	1468
1179	2776
1180	481
1181	966
1182	2964
1183	470
1183	3682
1184	470
1185	399
1186	399
1187	399
1188	1193
1189	3406
1189	3524
1190	1918
1190	2922
1190	3107
1191	1142
1192	2064
1192	1142
1193	3213
1194	2879
1195	2064
1196	1991
1197	1991
1198	3142
1199	1181
1199	2822
1200	694
1200	1659
1201	546
1202	3842
1202	2950
1203	2018
1204	470
1205	2735
1206	3108
1207	739
1208	3108
1209	3108
1210	4056
1211	3108
1212	2922
1213	3014
1214	3014
1215	679
1216	2018
1217	3014
1218	794
1218	549
1219	2784
1220	908
1221	908
1222	2699
1223	1844
1224	1216
1224	1536
1225	1563
1226	1928
1227	1491
1228	3142
1229	3381
1229	2911
1230	2286
1231	3773
1232	1553
1232	651
1233	1346
1234	574
1235	353
1236	2250
1236	3091
1237	606
1237	1857
1238	2241
1239	679
1240	3340
1241	2325
1242	1641
1243	3382
1243	3911
1244	3355
1245	1746
1245	2491
1246	3592
1247	864
1248	1416
1249	794
1249	376
1250	376
1250	1739
1251	3363
1251	992
1252	1928
1253	3537
1254	763
1255	2325
1255	2148
1256	2414
1257	613
1257	1562
1257	1865
1258	966
1259	3355
1260	1845
1261	470
1261	466
1262	815
1263	2859
1264	2250
1265	1536
1266	265
1267	739
1268	3453
1268	400
1269	1997
1270	2420
1271	1477
1272	2415
1273	3183
1274	2108
1275	206
1275	2533
1275	3387
1276	2429
1277	3340
1278	739
1279	470
1279	2173
1280	2064
1281	251
1282	3591
1282	2613
1283	1901
1284	2236
1285	2013
1285	3950
1286	4046
1287	2727
1287	2647
1288	3537
1289	3614
1290	810
1291	2018
1292	861
1293	3773
1294	3917
1295	548
1296	1472
1297	3614
1297	37
1297	1610
1298	1332
1299	3535
1300	2038
1301	3895
1302	808
1303	1553
1304	2700
1305	1751
1306	3744
1306	2919
1307	474
1308	2264
1308	2303
1309	3996
1310	843
1311	2546
1312	3120
1313	2191
1314	497
1315	3108
1315	3150
1316	1800
1316	1016
1316	1903
1317	3014
1318	2281
1318	3744
1318	2919
1319	2495
1320	891
1321	2844
1322	2522
1323	3791
1324	3107
1325	3990
1326	3921
1327	1160
1328	470
1328	3142
1329	3381
1330	3847
1331	2133
1332	3044
1332	470
1332	1549
1333	2591
1334	1279
1334	1342
1335	1216
1335	1536
1336	1077
1337	3917
1337	3668
1338	2420
1339	2013
1339	3950
1340	2613
1341	151
1342	316
1343	2139
1344	339
1345	2303
1346	896
1347	1149
1348	3775
1348	3199
1349	1820
1350	3895
1351	642
1352	3592
1353	1640
1354	1091
1355	3627
1356	889
1357	2131
1357	2286
1358	1806
1359	3847
1359	2977
1360	400
1361	2325
1362	1790
1363	1903
1363	1417
1364	1010
1365	2013
1366	1016
1367	467
1368	864
1369	312
1370	3653
1371	2307
1371	1554
1372	3885
1373	1596
1374	1275
1375	859
1376	3963
1377	112
1378	1084
1379	376
1379	1739
1380	2666
1381	2312
1382	1933
1383	2938
1384	238
1385	2400
1386	2461
1387	2922
1388	1047
1389	1858
1390	981
1391	2007
1392	2547
1392	3874
1392	3523
1393	2922
1393	3963
1393	794
1394	3667
1395	1596
1396	3871
1397	1397
1397	2739
1398	2236
1399	2805
1400	2236
1401	3775
1401	3199
1402	2380
1403	3203
1404	1189
1405	2922
1406	151
1407	3592
1408	1510
1409	3985
1410	1016
1410	1903
1411	3237
1412	3253
1413	2424
1413	1106
1413	214
1414	2064
1414	803
1414	2749
1415	1517
1415	3534
1416	3985
1416	2607
1417	26
1417	2182
1418	1320
1419	1007
1419	350
1420	3685
1421	229
1422	2312
1423	1809
1424	1409
1425	428
1426	1746
1426	2491
1427	3203
1428	632
1429	864
1430	3382
1431	1281
1432	1193
1432	470
1432	466
1433	803
1434	2735
1435	1274
1435	3685
1436	2235
1437	470
1437	466
1438	3614
1438	37
1438	1610
1439	2255
1440	1800
1440	2526
1440	1016
1440	1903
1441	853
1441	1275
1442	2596
1443	2922
1443	3963
1443	794
1444	3653
1445	415
1446	2420
1447	1477
1448	2428
1449	3963
1449	2316
1450	3963
1451	1629
1452	891
1453	238
1454	3773
1455	3911
1456	3895
1457	3253
1458	142
1459	2683
1460	2683
1461	3504
1461	229
1461	1248
1462	1411
1463	2956
1463	1007
1464	3253
1465	1895
1466	25
1467	2099
1467	1526
1468	1409
1469	2922
1470	2013
1470	3950
1471	2099
1471	3428
1472	1387
1473	2640
1474	2380
1474	3735
1474	193
1475	632
1476	1918
1477	1630
1478	1113
1479	1627
1480	151
1481	23
1482	2081
1483	1091
1484	1165
1485	1477
1486	3382
1486	167
1487	3871
1488	3108
1489	3464
1490	1918
1491	1193
1491	470
1492	1193
1492	470
1493	3183
1494	3340
1495	3213
1496	2596
1497	90
1497	2699
1498	2099
1499	653
1500	3382
1501	2414
1502	3842
1502	2950
1503	1903
1503	1417
1503	1141
1504	3534
1505	815
1506	3464
1507	22
1508	1416
1509	3120
1510	2428
1511	613
1511	1562
1512	2596
1513	3506
1514	2125
1515	470
1515	3142
1515	3402
1516	1181
1517	1397
1517	2739
1518	1641
1519	346
1520	515
1521	3041
1522	3874
1523	3108
1523	3150
1524	1800
1524	1016
1524	1903
1525	2922
1526	1918
1527	3506
1527	3735
1528	1279
1528	1342
1529	26
1530	2533
1530	1227
1530	2877
1530	3955
1531	3091
1532	2607
1532	4007
1533	3989
1534	2143
1534	606
1534	2985
1535	3724
1536	632
1537	2243
1538	3963
1539	470
1539	2173
1539	3576
1540	3874
1540	3523
1541	2546
1542	1491
1543	2495
1544	226
1545	2428
1546	763
1546	1857
1547	2598
1548	472
1548	2250
1549	2428
1550	43
1551	2495
1552	673
1553	720
1554	966
1554	3503
1555	2191
1556	783
1557	3108
1558	864
1559	3847
1559	2977
1560	1746
1560	2491
1561	2428
1562	613
1562	1562
1563	2988
1564	3706
1565	2395
1566	2294
1566	1746
1566	2491
1567	2099
1567	1526
1568	3963
1569	220
1570	818
1570	1100
1571	470
1572	3039
1573	2250
1574	3142
1575	2320
1576	284
1577	3120
1578	2758
1578	1339
1579	2428
1580	3253
1581	3921
1582	2749
1583	2099
1583	3428
1584	3498
1585	3120
1586	2429
1587	1596
1588	238
1589	1510
1590	24
1590	2354
1591	3473
1592	72
1593	1756
1593	1362
1594	2501
1595	2079
1595	3083
1596	1402
1596	2688
1597	1571
1598	1253
1598	3229
1599	1052
1600	3370
1601	3221
1602	2950
1603	2299
1604	3654
1604	3679
1605	395
1606	1405
1607	3874
1608	1405
1609	2225
1610	2235
1610	226
1611	1706
1612	807
1613	2675
1614	4049
1614	2867
1615	1254
1616	2773
1617	546
1618	3855
1619	3997
1620	1274
1621	2659
1621	2602
1622	1274
1623	3269
1624	3269
1625	752
1625	356
1626	2573
1627	3089
1628	1781
1629	558
1630	19
1631	19
1632	1102
1633	2452
1634	1940
1634	817
1635	1744
1636	1135
1636	3743
1637	2342
1638	2512
1639	1367
1639	1129
1640	3751
1641	121
1642	1754
1642	799
1642	2342
1642	3713
1643	1176
1644	1392
1645	1449
1646	2549
1646	1747
1647	2549
1647	1747
1648	3715
1649	1261
1650	1252
1651	3707
1652	1208
1652	115
1653	2706
1654	1449
1654	3980
1655	3456
1655	1724
1656	32
1657	2738
1658	552
1659	2002
1660	1239
1660	837
1661	3362
1662	2002
1663	1598
1664	499
1664	3680
1665	3441
1665	2942
1666	222
1667	2709
1668	541
1668	1620
1669	128
1670	3156
1671	1048
1672	712
1673	314
1674	2294
1675	2131
1675	426
1675	3644
1676	2338
1676	1606
1676	3323
1677	1048
1677	2720
1678	712
1679	252
1680	4027
1681	3997
1682	1129
1683	2913
1684	2330
1685	1791
1686	2694
1686	2874
1687	1791
1688	3334
1688	815
1688	562
1689	1953
1689	3924
1690	97
1691	1561
1692	3766
1693	1118
1694	1879
1695	3939
1696	2654
1697	3490
1697	3101
1697	3705
1698	1706
1698	398
1699	903
1700	2895
1700	807
1701	3654
1701	1893
1702	1546
1703	97
1704	2178
1705	3715
1706	3362
1707	2802
1708	315
1709	1132
1710	3715
1711	2365
1712	3715
1713	161
1714	1048
1715	1597
1715	4007
1715	1871
1716	1979
1716	1431
1716	3095
1717	721
1717	3803
1718	3042
1719	1760
1720	1953
1721	666
1722	3298
1723	3625
1723	2950
1723	2694
1723	973
1724	2408
1724	1528
1725	2408
1726	2299
1727	2389
1728	2131
1729	50
1730	3457
1730	3068
1731	2475
1732	1811
1733	2475
1734	3535
1735	1724
1736	2280
1737	3457
1738	1940
1738	817
1739	1718
1740	2285
1741	2294
1742	2835
1742	1958
1743	2835
1744	1597
1745	3566
1746	2501
1747	2294
1747	1119
1748	2294
1748	1119
1749	648
1750	1811
1751	390
1752	780
1752	390
1753	3719
1754	1201
1755	2253
1755	1201
1756	3792
1757	2702
1758	2002
1759	3627
1760	3627
1761	1087
1762	675
1763	675
1764	404
1764	2955
1765	3254
1766	2458
1766	2411
1767	1886
1768	3201
1769	3201
1770	1073
1771	2755
1772	219
1773	219
1774	1131
1775	2294
1775	2950
1776	1648
1776	2787
1777	668
1777	2245
1778	1225
1779	1823
1779	1306
1780	3201
1781	3201
1782	73
1783	3338
1784	1495
1784	2150
1785	3267
1786	1375
1787	541
1787	2737
1788	541
1788	1620
1788	2737
1789	1780
1790	541
1791	330
1792	1791
1793	2738
1793	1368
1794	249
1795	1048
1795	672
1795	2500
1796	249
1797	2719
1798	99
1798	2719
1799	97
1800	4000
1801	1108
1802	2375
1802	3218
1803	3855
1804	546
1805	3679
1806	3457
1806	3813
1807	3555
1808	1873
1809	2275
1809	3634
1810	1483
1811	3365
1811	973
1812	2275
1812	2351
1813	1048
1813	672
1813	2500
1814	1036
1815	552
1815	2599
1816	1953
1817	1048
1818	2113
1819	3025
1820	2704
1821	2704
1821	3362
1822	3105
1823	1908
1823	150
1824	2059
1825	649
1826	2874
1827	3457
1827	3520
1827	3711
1828	3109
1829	14
1830	3245
1831	1873
1832	2570
1833	2407
1833	1879
1834	2390
1834	2244
1835	1494
1836	302
1836	3357
1837	1478
1838	1546
1838	2704
1839	1546
1840	1476
1841	752
1842	76
1843	2671
1844	1201
1845	4011
1846	4
1847	1101
1848	2947
1849	2131
1850	2131
1851	1635
1852	3751
1852	2980
1853	3002
1854	2178
1855	710
1856	2253
1857	2549
1858	1266
1859	815
1860	2002
1861	3028
1861	3751
1862	2533
1863	318
1864	1969
1864	3130
1865	2716
1866	2716
1866	1582
1867	330
1868	2701
1868	1598
1869	3998
1870	2294
1871	3457
1871	299
1872	2970
1873	3457
1873	299
1874	1048
1874	452
1875	219
1876	1048
1876	1885
1877	259
1877	72
1878	3928
1878	72
1879	3928
1879	72
1879	1095
1879	3651
1880	2294
1880	369
1881	2294
1881	369
1882	3028
1883	3926
1884	1048
1885	2205
1886	1254
1887	1239
1888	2635
1889	3099
1890	3338
1891	2431
1892	3457
1893	259
1893	72
1894	2877
1894	3547
1895	72
1896	1405
1897	2694
1897	2233
1898	3291
1899	72
1900	72
1901	3840
1902	1800
1903	1800
1903	1117
1904	3359
1904	3840
1905	3650
1905	68
1905	470
1905	1557
1905	3020
1906	3733
1907	3566
1908	14
1908	1879
1909	842
1910	762
1911	460
1912	1800
1912	3169
1913	3110
1914	1653
1915	2458
1915	1598
1916	1676
1917	479
1917	3484
1918	330
1919	2208
1919	3715
1920	3654
1921	3700
1922	2299
1923	3388
1924	1640
1925	1048
1925	1832
1926	3751
1927	4004
1928	723
1928	3465
1929	723
1929	3465
1930	3760
1931	1624
1932	2774
1933	3073
1934	2774
1935	2351
1936	3889
1937	2754
1938	3507
1939	3627
1940	1053
1941	3036
1942	1116
1943	3362
1944	3048
1944	874
1945	1560
1946	522
1947	3654
1948	56
1949	2351
1950	3411
1951	2294
1951	369
1951	3024
1952	3089
1952	219
1953	666
1954	2947
1955	14
1955	1135
1956	2351
1957	2694
1958	3129
1959	3457
1959	2635
1960	2267
1961	570
1962	541
1963	370
1964	2659
1964	2602
1965	1560
1966	1754
1966	582
1966	2342
1967	3615
1967	475
1967	3190
1967	3959
1968	3681
1968	2950
1969	2868
1970	3627
1970	2362
1971	3617
1972	232
1973	148
1973	2950
1974	2006
1975	3507
1975	3486
1976	3507
1977	3201
1978	302
1979	3895
1980	302
1981	3494
1982	3457
1983	693
1983	390
1984	1293
1985	2671
1985	3766
1986	1464
1987	210
1988	986
1989	1176
1990	1724
1991	3089
1992	3073
1992	3362
1993	369
1993	1119
1994	824
1995	3566
1996	1072
1996	3421
1996	1919
1996	1161
1997	1705
1998	2123
1999	2294
1999	1534
2000	838
2001	827
2002	456
2003	2501
2004	75
2005	1261
2006	3042
2007	3289
2008	2002
2009	1826
2010	1597
2010	4007
2011	1597
2011	4007
2012	4027
2013	1161
2013	2280
2014	1161
2014	2280
2015	1239
2015	837
2016	1048
2017	1048
2018	2549
2018	274
2019	3249
2020	1239
2021	552
2022	2742
2023	2625
2024	1125
2025	2178
2026	2131
2027	2463
2028	522
2029	1009
2030	2275
2031	2947
2032	2003
2033	3190
2034	2594
2035	2351
2036	3427
2037	3137
2037	2207
2038	3032
2039	3651
2040	2098
2041	1254
2041	3071
2042	3457
2043	1791
2044	1791
2045	2407
2045	14
2045	1879
2045	1727
2046	546
2047	3605
2048	1169
2049	3234
2050	1226
2051	2819
2052	1505
2053	76
2054	3298
2055	1048
2055	3960
2056	258
2057	1875
2057	1633
2057	1150
2058	2224
2059	3350
2060	1048
2061	1500
2062	1780
2062	3587
2063	1780
2063	3587
2064	3195
2065	2151
2065	521
2066	2850
2066	330
2067	4000
2068	3230
2069	3969
2069	625
2070	3969
2070	625
2071	3048
2071	3362
2071	587
2072	2275
2073	2871
2074	4020
2075	3715
2075	2861
2076	2075
2077	1525
2078	907
2079	1161
2079	278
2080	2096
2081	2297
2081	3362
2082	3278
2083	2694
2084	1860
2085	97
2086	2835
2087	1783
2088	1544
2088	2532
2089	239
2090	3928
2090	72
2091	2013
2092	3667
2093	752
2093	2703
2093	392
2093	2681
